TransactionID,Date,Store,City,ProductCategory,Sales,Customers,Satisfaction,DiscountPercent,day,year,month
1430,2024-05-13,Store C,Hamilton,Electronics,1535.45,100,3.9,0,Monday,2024,May
1431,2025-07-05,Store A,Toronto,Books,2098.32,103,4,10,Saturday,2025,July
1432,2024-09-09,Store F,Mississauga,Clothing,1747.66,108,4.2,20,Monday,2024,September
1433,2024-07-25,Store B,Ottawa,Clothing,1768.91,51,3.7,0,Thursday,2024,July
1434,2024-01-20,Store D,London,Food,1816.67,42,3.4,20,Saturday,2024,January
1435,2023-08-15,Store F,Mississauga,Books,1588.5,88,4.1,10,Tuesday,2023,August
1436,2025-07-13,Store A,Toronto,Clothing,1646.81,96,3.8,20,Sunday,2025,July
1437,2024-04-15,Store D,London,Electronics,1624.06,104,4.9,10,Monday,2024,April
1438,2025-02-25,Store E,Kingston,Clothing,787.52,49,4.2,10,Tuesday,2025,February
1439,2025-03-03,Store A,Toronto,,973.05,128,4.9,15,Monday,2025,March
1440,2024-07-18,Store C,Hamilton,Clothing,1670.61,75,3.7,0,Thursday,2024,July
1441,2023-12-05,Store G,Waterloo,Food,2192.25,101,4.9,5,Tuesday,2023,December
1442,2025-10-07,Store C,Hamilton,Food,1304.41,97,3.8,10,Tuesday,2025,October
1443,2025-08-08,Store G,Waterloo,Books,1590.83,91,3.9,10,Friday,2025,August
1444,2023-06-20,Store D,London,Sports,2296.44,142,3.5,0,Tuesday,2023,June
1445,2023-12-31,Store D,London,Sports,2361.63,154,4,5,Sunday,2023,December
1446,2025-05-28,Store G,Waterloo,Clothing,1604.71,69,4.2,5,Wednesday,2025,May
1447,2024-10-29,Store B,Ottawa,Home,,65,4.1,15,Tuesday,2024,October
1448,2025-04-05,Store G,Waterloo,Sports,1312.27,46,4.1,20,Saturday,2025,April
1449,2023-04-13,Store A,Toronto,Food,2170.9,110,4.4,15,Thursday,2023,April
1450,2023-01-22,Store D,London,Books,1337.42,,,15,Sunday,2023,January
1451,2024-03-20,Store C,Hamilton,Books,1002.96,67,3.4,10,Wednesday,2024,March
1452,2025-09-20,Store E,Kingston,Electronics,1399.1,62,3.7,5,Saturday,2025,September
1453,2023-05-07,Store E,Kingston,Books,754.69,89,3.8,5,Sunday,2023,May
1454,2024-08-23,Store H,Windsor,Clothing,1684.73,85,3.9,5,Friday,2024,August
1455,2025-01-23,Store F,Mississauga,Books,2686.11,115,4.3,5,Thursday,2025,January
1456,2023-10-31,Store A,Toronto,Food,1928.48,93,4,0,Tuesday,2023,October
1457,2024-01-03,Store H,Windsor,Food,879.27,76,4.2,5,Wednesday,2024,January
1458,2023-05-28,Store B,Ottawa,Sports,1858.32,75,4.4,0,Sunday,2023,May
1459,2025-04-11,Store F,Mississauga,Sports,2173.5,84,4.5,10,Friday,2025,April
1460,2025-11-30,Store E,Kingston,Food,2120.49,128,3.9,10,Sunday,2025,November
1461,2023-12-13,Store C,Hamilton,Food,850.54,104,3.6,0,Wednesday,2023,December
1462,2025-10-08,Store F,Mississauga,Books,1702.04,,3.1,15,Wednesday,2025,October
1463,2023-01-11,Store E,Kingston,Electronics,750.41,73,3.8,20,Wednesday,2023,January
1464,2023-05-04,Store E,Kingston,Sports,1382.8,84,4,20,Thursday,2023,May
1465,2023-10-11,Store B,Ottawa,Clothing,1135.76,63,4.2,10,Wednesday,2023,October
1466,2024-08-10,Store C,Hamilton,Sports,1399.02,,3.7,0,Saturday,2024,August
1467,2025-05-08,Store F,Mississauga,Books,1558.82,83,4.2,15,Thursday,2025,May
1468,2025-03-24,Store G,Waterloo,Food,7385.84,76,4.5,15,Monday,2025,March
1469,2023-05-16,Store B,Ottawa,Food,1477.27,107,,25,Tuesday,2023,May
1470,2025-11-06,Store F,Mississauga,Home,2182.2,163,5,25,Thursday,2025,November
1471,2025-11-26,Store H,Windsor,Books,2245.65,84,3.8,10,Wednesday,2025,November
1472,2024-03-24,Store H,Windsor,Home,1144.42,65,4.1,15,Sunday,2024,March
1473,2023-07-25,Store B,Ottawa,Food,1508.08,,,15,Tuesday,2023,July
1474,2023-03-22,Store E,Kingston,Sports,832.27,53,3.3,20,Wednesday,2023,March
1475,2024-10-25,Store F,Mississauga,Books,1051.06,81,4.4,20,Friday,2024,October
1476,2025-05-26,Store F,Mississauga,Food,1904.61,93,3.7,5,Monday,2025,May
1477,2024-02-01,Store F,Mississauga,Home,1334.13,90,4.2,20,Thursday,2024,February
1478,2023-09-24,Store D,London,Home,1740.1,93,3.2,20,Sunday,2023,September
1479,2024-01-19,Store F,Mississauga,Electronics,2426.24,128,4.3,20,Friday,2024,January
1480,2025-10-23,Store D,London,Books,2236.3,106,4.7,15,Thursday,2025,October
1481,2025-02-22,Store H,Windsor,Food,16456.59,79,5,5,Saturday,2025,February
1482,2023-08-17,Store C,Hamilton,Food,2098.18,88,4.2,0,Thursday,2023,August
1483,2024-07-09,Store B,Ottawa,Sports,1197.28,59,4.7,25,Tuesday,2024,July
1484,2023-06-18,Store D,London,Food,1330.94,,4.3,0,Sunday,2023,June
1485,2024-01-03,Store E,Kingston,Clothing,1229.71,,4.8,0,Wednesday,2024,January
1486,2023-08-22,Store B,Ottawa,Electronics,1809.47,143,4.5,20,Tuesday,2023,August
1487,2024-04-28,Store C,Hamilton,Electronics,1520.48,78,4.2,15,Sunday,2024,April
1488,2025-09-16,Store A,Toronto,Electronics,1026.83,82,4.5,0,Tuesday,2025,September
1489,2025-05-04,Store E,Kingston,Home,1888.2,33,3.9,10,Sunday,2025,May
1490,2023-07-31,Store E,Kingston,Food,,98,,0,Monday,2023,July
1491,2024-07-10,Store C,Hamilton,Clothing,1620.89,97,3.7,0,Wednesday,2024,July
1492,2025-04-15,Store A,Toronto,Books,1427.18,40,4.7,0,Tuesday,2025,April
1493,2023-01-11,Store E,Kingston,Books,742.39,74,4,5,Wednesday,2023,January
1494,2023-06-20,Store A,Toronto,Books,2358.19,109,3.6,5,Tuesday,2023,June
1495,2023-03-03,Store F,Mississauga,Sports,1849.45,74,4.2,10,Friday,2023,March
1496,2025-03-27,Store A,Toronto,Electronics,1082.24,124,3.4,15,Thursday,2025,March
1497,2024-09-13,Store A,Toronto,Clothing,1861.23,117,4.7,10,Friday,2024,September
1498,2024-04-22,Store E,Kingston,Clothing,688.17,98,5,20,Monday,2024,April
1499,2024-06-12,Store A,Toronto,Sports,1375.45,102,3.4,5,Wednesday,2024,June
1500,2023-09-25,Store G,Waterloo,Clothing,2362.66,79,4.1,10,Monday,2023,September
1501,2025-09-01,Store C,Hamilton,Home,887.92,69,4.1,0,Monday,2025,September
1502,2024-10-06,Store H,Windsor,Sports,1662.75,71,4.2,20,Sunday,2024,October
1503,2023-12-28,Store B,Ottawa,Food,1748.28,,,5,Thursday,2023,December
1504,2023-03-23,Store E,Kingston,Sports,1791.34,51,3.8,15,Thursday,2023,March
1505,2023-05-04,Store F,Mississauga,Clothing,1604.08,75,3.7,20,Thursday,2023,May
1506,2023-10-28,Store F,Mississauga,,2948.34,94,4,0,Saturday,2023,October
1507,2025-12-29,Store E,Kingston,Books,2107.68,,3.9,20,Monday,2025,December
1508,2024-08-05,Store B,Ottawa,Books,1900.09,59,4,15,Monday,2024,August
1509,2024-12-05,Store G,Waterloo,Sports,2245.66,101,4.7,10,Thursday,2024,December
1510,2025-01-26,Store A,Toronto,Sports,1748.24,128,3.5,15,Sunday,2025,January
1511,2025-04-08,Store F,Mississauga,Electronics,1362.04,81,3.5,25,Tuesday,2025,April
1512,2023-08-12,Store A,Toronto,Electronics,1682.42,129,4.3,0,Saturday,2023,August
1513,2023-11-23,Store C,Hamilton,Food,1471.03,112,3.7,5,Thursday,2023,November
1514,2025-05-29,Store A,Toronto,Books,1234.24,78,4.4,0,Thursday,2025,May
1515,2025-02-03,Store A,Toronto,Books,1208.29,,4.4,15,Monday,2025,February
1516,2024-09-14,Store H,Windsor,Clothing,1401.92,45,4.2,5,Saturday,2024,September
1517,2025-11-05,Store F,Mississauga,Sports,2738.24,152,3.8,0,Wednesday,2025,November
1518,2023-04-11,Store C,Hamilton,Home,1555,115,3.8,15,Tuesday,2023,April
1519,2023-05-01,Store G,Waterloo,Clothing,1549.93,74,4.6,5,Monday,2023,May
1520,2024-04-07,Store C,Hamilton,Clothing,1146.29,78,4.7,0,Sunday,2024,April
1521,2024-05-05,Store E,Kingston,Clothing,557.31,62,4.5,0,Sunday,2024,May
1522,2024-07-12,Store C,Hamilton,Food,1109.63,94,3.6,5,Friday,2024,July
1523,2023-12-06,Store D,London,Books,2108.41,79,3.9,15,Wednesday,2023,December
1524,2023-03-23,Store B,Ottawa,Home,2177.19,73,4.3,15,Thursday,2023,March
1525,2024-12-20,Store H,Windsor,Food,2698.82,92,4.4,10,Friday,2024,December
1526,2024-01-16,Store C,Hamilton,Home,1748.81,65,4.1,15,Tuesday,2024,January
1527,2025-02-12,Store H,Windsor,Clothing,1153.33,63,4.6,25,Wednesday,2025,February
1528,2023-10-19,Store C,Hamilton,Home,1802.22,68,4.3,10,Thursday,2023,October
1529,2025-10-16,Store A,Toronto,Home,1855.85,125,,5,Thursday,2025,October
1530,2024-09-26,Store F,Mississauga,Clothing,1202.3,109,,10,Thursday,2024,September
1531,2023-09-05,Store H,Windsor,Food,1525.08,113,4.4,15,Tuesday,2023,September
1532,2025-09-08,Store C,Hamilton,Books,1541.46,121,4.2,15,Monday,2025,September
1533,2024-09-05,Store G,Waterloo,Food,1448.16,66,4,15,Thursday,2024,September
1534,2023-05-14,Store D,London,Food,1721.24,118,3.5,0,Sunday,2023,May
1535,2023-03-03,Store F,Mississauga,Home,1568.93,,3.9,25,Friday,2023,March
1536,2025-09-11,Store B,Ottawa,Sports,65.31,113,4.3,0,Thursday,2025,September
1537,2024-01-11,Store H,Windsor,Home,1644.98,68,4.5,0,Thursday,2024,January
1538,2023-02-16,Store E,Kingston,Food,173.71,95,4.9,0,Thursday,2023,February
1539,2023-09-02,Store C,Hamilton,Sports,1280.74,56,,25,Saturday,2023,September
1540,2024-02-09,Store D,London,Clothing,1108.64,40,,0,Friday,2024,February
1541,2024-12-31,Store F,Mississauga,Home,2506.86,118,4,20,Tuesday,2024,December
1542,2025-11-08,Store G,Waterloo,Clothing,2263.36,113,3.9,0,Saturday,2025,November
1543,2025-04-02,Store H,Windsor,Electronics,1619.6,92,4.3,10,Wednesday,2025,April
1544,2023-10-07,Store B,Ottawa,Sports,2193.37,113,4.2,0,Saturday,2023,October
1545,2024-10-07,Store G,Waterloo,Clothing,1499.98,86,4.2,0,Monday,2024,October
1546,2025-07-09,Store E,Kingston,Electronics,1176.55,80,3.9,15,Wednesday,2025,July
1547,2023-08-16,Store F,Mississauga,Books,1724.36,120,4.8,5,Wednesday,2023,August
1548,2025-04-15,Store E,Kingston,Food,988.89,72,4.5,0,Tuesday,2025,April
1549,2025-09-18,Store D,London,Electronics,1596.63,63,3.8,10,Thursday,2025,September
1550,2025-09-30,Store F,Mississauga,Home,1581.7,62,4.6,0,Tuesday,2025,September
1551,2024-12-21,Store F,Mississauga,Electronics,2157.82,135,3.2,5,Saturday,2024,December
1552,2024-08-16,Store H,Windsor,Electronics,1274.66,,3.6,15,Friday,2024,August
1553,2025-09-14,Store A,Toronto,Food,2313.91,114,4.2,25,Sunday,2025,September
1554,2025-04-28,Store D,London,Books,1578.74,99,4.9,5,Monday,2025,April
1555,2025-11-27,Store A,Toronto,Sports,2873.56,142,3.4,15,Thursday,2025,November
1556,2025-02-13,Store B,Ottawa,Books,1203.07,89,,10,Thursday,2025,February
1557,2024-04-06,Store F,Mississauga,Electronics,2546.15,100,4.2,5,Saturday,2024,April
1558,2025-06-21,Store A,Toronto,Electronics,1090.12,90,3.6,0,Saturday,2025,June
1559,2025-04-30,Store B,Ottawa,Sports,2026.99,107,4.4,0,Wednesday,2025,April
1560,2025-02-12,Store E,Kingston,Food,414.58,107,4.2,5,Wednesday,2025,February
1561,2024-12-03,Store A,Toronto,Electronics,2558.24,128,4.7,15,Tuesday,2024,December
1562,2023-06-05,Store A,Toronto,Food,1270.49,,3.9,10,Monday,2023,June
1563,2025-09-10,Store C,Hamilton,Food,,106,3.7,25,Wednesday,2025,September
1564,2025-06-17,Store G,Waterloo,Books,1220.39,65,3.9,0,Tuesday,2025,June
1565,2024-02-05,Store C,Hamilton,Electronics,1274.42,109,4.5,15,Monday,2024,February
1566,2025-03-02,Store B,Ottawa,Books,1230.77,67,4,10,Sunday,2025,March
1567,2023-12-16,Store C,Hamilton,Food,1142.17,96,3.5,0,Saturday,2023,December
1568,2025-10-26,Store B,Ottawa,Books,1666.84,63,3.8,5,Sunday,2025,October
1569,2023-10-10,Store F,Mississauga,Sports,1810.77,68,4.7,0,Tuesday,2023,October
1570,2023-08-14,Store B,Ottawa,Electronics,1790.89,93,4.2,10,Monday,2023,August
1571,2023-02-25,Store B,Ottawa,Books,1463.36,84,4.3,20,Saturday,2023,February
1572,2023-01-23,Store B,Ottawa,Books,1274.91,96,4.7,10,Monday,2023,January
1573,2023-07-22,Store F,Mississauga,Clothing,2827.27,,3.8,5,Saturday,2023,July
1574,2023-07-09,Store C,Hamilton,Sports,2223.97,,4.1,25,Sunday,2023,July
1575,2025-12-28,Store E,Kingston,Sports,3205.07,99,4.3,0,Sunday,2025,December
1576,2023-11-24,Store B,Ottawa,Sports,2021.41,99,4.5,5,Friday,2023,November
1577,2024-02-25,Store E,Kingston,Food,1478.49,63,3.7,15,Sunday,2024,February
1578,2023-04-30,Store A,Toronto,Electronics,1362.46,60,3.5,5,Sunday,2023,April
1579,2024-05-08,Store E,Kingston,Electronics,946.34,56,3.7,0,Wednesday,2024,May
1580,2024-06-19,Store B,Ottawa,Home,2250.6,96,4.7,20,Wednesday,2024,June
1581,2025-06-27,Store H,Windsor,Clothing,,58,3.7,15,Friday,2025,June
1582,2023-04-15,Store E,Kingston,Sports,1300.82,91,4.1,0,Saturday,2023,April
1583,2024-11-27,Store B,Ottawa,Sports,,72,4.2,25,Wednesday,2024,November
1584,2025-06-19,Store H,Windsor,Clothing,1646.33,101,3.8,15,Thursday,2025,June
1585,2023-06-29,Store C,Hamilton,Home,1301.17,96,,25,Thursday,2023,June
1586,2023-04-16,Store D,London,Food,1887.26,121,,15,Sunday,2023,April
1587,2023-09-17,Store E,Kingston,,1683.96,75,4.2,5,Sunday,2023,September
1588,2025-10-01,Store G,Waterloo,Books,1263.14,55,4.5,15,Wednesday,2025,October
1589,2023-11-26,Store F,Mississauga,Books,2213.26,163,4.3,5,Sunday,2023,November
1590,2024-08-25,Store G,Waterloo,Books,1548.23,82,,0,Sunday,2024,August
1591,2023-01-06,Store G,Waterloo,Clothing,1641,64,,0,Friday,2023,January
1592,2024-05-17,Store H,Windsor,Food,1391.34,111,5,25,Friday,2024,May
1593,2023-08-15,Store F,Mississauga,Sports,1818.12,149,4,5,Tuesday,2023,August
1594,2025-02-16,Store D,London,Food,1603.28,100,4.4,0,Sunday,2025,February
1595,2023-06-04,Store D,London,Sports,,,4.5,10,Sunday,2023,June
1596,2023-12-27,Store E,Kingston,Food,1546.73,66,3.2,15,Wednesday,2023,December
1597,2024-01-01,Store E,Kingston,Food,1199.23,87,,0,Monday,2024,January
1598,2024-04-27,Store E,Kingston,Sports,1229.82,,4.1,20,Saturday,2024,April
1599,2024-05-13,Store E,Kingston,Sports,1493.61,67,3.9,0,Monday,2024,May
1600,2023-07-04,Store H,Windsor,Sports,1436.21,71,4.3,10,Tuesday,2023,July
1601,2023-05-07,Store D,London,Sports,1735.06,109,4.4,0,Sunday,2023,May
1602,2023-05-14,Store B,Ottawa,Sports,828.89,42,3.7,25,Sunday,2023,May
1603,2023-08-13,Store F,Mississauga,Sports,1676.31,,4.1,20,Sunday,2023,August
1604,2025-02-20,Store C,Hamilton,Books,1585.85,88,3.3,10,Thursday,2025,February
1605,2023-08-29,Store C,Hamilton,Clothing,1322.64,,3.8,10,Tuesday,2023,August
1606,2025-07-07,Store G,Waterloo,Home,,89,3.4,5,Monday,2025,July
1607,2024-08-13,Store B,Ottawa,Home,1681.46,51,4.3,10,Tuesday,2024,August
1608,2023-10-22,Store F,Mississauga,Sports,1912.67,173,,10,Sunday,2023,October
1609,2024-11-03,Store B,Ottawa,Sports,2838.78,85,,15,Sunday,2024,November
1610,2024-10-15,Store F,Mississauga,Electronics,1373.96,69,3.9,10,Tuesday,2024,October
1611,2025-11-04,Store G,Waterloo,Books,1993.89,120,4.9,10,Tuesday,2025,November
1612,2024-02-15,Store B,Ottawa,,2204.25,84,3.6,0,Thursday,2024,February
1613,2023-10-16,Store G,Waterloo,Sports,1710.42,79,3.8,25,Monday,2023,October
1614,2025-08-17,Store A,Toronto,Home,1820.13,123,3.6,10,Sunday,2025,August
1615,2025-01-25,Store D,London,Electronics,1000.99,,4,0,Saturday,2025,January
1616,2025-09-23,Store F,Mississauga,Sports,2828.86,94,3.6,10,Tuesday,2025,September
1617,2025-01-07,Store G,Waterloo,Electronics,1778.46,81,4.1,25,Tuesday,2025,January
1618,2025-07-18,Store G,Waterloo,Electronics,2131.43,80,4.4,0,Friday,2025,July
1619,2024-03-26,Store A,Toronto,Clothing,1155,85,3.9,5,Tuesday,2024,March
1620,2023-11-21,Store A,Toronto,Home,1684.85,150,4,5,Tuesday,2023,November
1621,2025-01-05,Store D,London,Books,1436.47,30,3.7,15,Sunday,2025,January
1622,2023-01-16,Store E,Kingston,Home,992.05,88,4.5,10,Monday,2023,January
1623,2023-06-21,Store H,Windsor,Food,1569.41,116,4.2,20,Wednesday,2023,June
1624,2025-07-11,Store F,Mississauga,,1806.3,101,4.2,0,Friday,2025,July
1625,2025-04-29,Store E,Kingston,Home,1789.66,,3.7,25,Tuesday,2025,April
1626,2023-08-07,Store D,London,Sports,1930.5,125,4.3,20,Monday,2023,August
1627,2023-11-11,Store A,Toronto,Electronics,2798.75,130,4.6,5,Saturday,2023,November
1628,2025-05-05,Store A,Toronto,Food,2310.74,62,3.7,5,Monday,2025,May
1629,2025-04-29,Store D,London,Sports,798.87,107,3.9,10,Tuesday,2025,April
1630,2024-10-01,Store A,Toronto,Books,1408.67,73,4.2,15,Tuesday,2024,October
1631,2023-02-06,Store B,Ottawa,Books,1008.69,33,,0,Monday,2023,February
1632,2023-06-10,Store E,Kingston,Sports,1452.94,98,4.2,10,Saturday,2023,June
1633,2025-03-03,Store D,London,Food,2876.95,51,4.6,25,Monday,2025,March
1634,2025-02-17,Store H,Windsor,Home,527.85,48,3.7,10,Monday,2025,February
1635,2025-06-30,Store D,London,Clothing,2744.85,61,3.7,0,Monday,2025,June
1636,2024-02-10,Store H,Windsor,Home,1049.32,62,3.7,10,Saturday,2024,February
1637,2024-01-10,Store B,Ottawa,Clothing,1318.19,69,4.1,20,Wednesday,2024,January
1638,2023-05-24,Store F,Mississauga,Sports,2538.91,73,4.4,10,Wednesday,2023,May
1639,2024-11-10,Store C,Hamilton,Sports,1585.68,62,4,20,Sunday,2024,November
1640,2023-07-24,Store B,Ottawa,Clothing,,69,4.1,10,Monday,2023,July
1641,2023-07-07,Store F,Mississauga,Sports,1856.66,104,3.9,15,Friday,2023,July
1642,2024-12-11,Store G,Waterloo,Clothing,2734.94,72,3.6,5,Wednesday,2024,December
1643,2025-06-19,Store G,Waterloo,Clothing,1083.6,97,3.4,0,Thursday,2025,June
1644,2023-05-05,Store D,London,Home,2430.8,93,4.2,0,Friday,2023,May
1645,2024-05-19,Store D,London,Clothing,2277.93,,3.6,10,Sunday,2024,May
1646,2025-08-07,Store C,Hamilton,Clothing,1950.21,41,4.4,20,Thursday,2025,August
1647,2023-07-28,Store E,Kingston,Books,1567.79,83,4,15,Friday,2023,July
1648,2024-10-01,Store D,London,Electronics,2385.83,91,4.5,5,Tuesday,2024,October
1649,2025-12-31,Store A,Toronto,Books,2529.4,120,3.6,10,Wednesday,2025,December
1650,2024-09-04,Store F,Mississauga,Sports,2547.87,86,4,0,Wednesday,2024,September
1651,2023-01-08,Store E,Kingston,Food,872.48,44,4.2,10,Sunday,2023,January
1652,2025-06-26,Store G,Waterloo,Clothing,1353.07,84,4.3,10,Thursday,2025,June
1653,2025-01-13,Store F,Mississauga,Books,2210.16,108,4.7,5,Monday,2025,January
1654,2023-09-21,Store G,Waterloo,Clothing,1424.88,97,4.1,5,Thursday,2023,September
1655,2023-07-30,Store G,Waterloo,Food,652.4,82,4.7,20,Sunday,2023,July
1656,2025-08-30,Store B,Ottawa,Electronics,1515.15,67,4.4,10,Saturday,2025,August
1657,2025-09-01,Store E,Kingston,Food,1519.61,59,4.1,10,Monday,2025,September
1658,2023-03-17,Store E,Kingston,Sports,756.06,91,4,0,Friday,2023,March
1659,2024-12-19,Store H,Windsor,Electronics,16474.14,105,4.2,0,Thursday,2024,December
1660,2025-08-10,Store C,Hamilton,Home,1659.65,49,,10,Sunday,2025,August
1661,2024-11-09,Store H,Windsor,Food,2007.7,102,4.1,25,Saturday,2024,November
1662,2025-06-19,Store H,Windsor,Electronics,606.2,94,4.2,10,Thursday,2025,June
1663,2024-01-31,Store G,Waterloo,Clothing,1410.19,100,3.8,10,Wednesday,2024,January
1664,2025-11-12,Store C,Hamilton,Home,2047.01,67,4,15,Wednesday,2025,November
1665,2023-09-12,Store E,Kingston,Electronics,869.34,92,,20,Tuesday,2023,September
1666,2023-10-11,Store H,Windsor,Electronics,2240.4,57,4.2,10,Wednesday,2023,October
1667,2025-04-18,Store C,Hamilton,,946.5,69,3.4,5,Friday,2025,April
1668,2023-03-15,Store G,Waterloo,Electronics,1102.74,,4.2,10,Wednesday,2023,March
1669,2023-09-01,Store G,Waterloo,Electronics,2013.74,90,,25,Friday,2023,September
1670,2023-09-05,Store F,Mississauga,Food,2063.71,83,4.8,20,Tuesday,2023,September
1671,2024-03-10,Store F,Mississauga,Electronics,2121.54,102,,10,Sunday,2024,March
1672,2025-04-01,Store C,Hamilton,Books,1612.3,78,4.2,15,Tuesday,2025,April
1673,2025-09-12,Store C,Hamilton,Home,931.04,33,4.4,5,Friday,2025,September
1674,2025-10-22,Store G,Waterloo,Clothing,1368.27,92,4.5,15,Wednesday,2025,October
1675,2023-11-17,Store C,Hamilton,Food,1560.06,65,4.4,25,Friday,2023,November
1676,2025-04-20,Store H,Windsor,Clothing,1785.3,,2.5,0,Sunday,2025,April
1677,2024-09-03,Store E,Kingston,Sports,1297.32,99,4.2,25,Tuesday,2024,September
1678,2024-02-05,Store D,London,Food,1195.38,106,,10,Monday,2024,February
1679,2023-03-03,Store G,Waterloo,Clothing,2540.1,78,3.8,10,Friday,2023,March
1680,2023-09-30,Store C,Hamilton,Books,2378.36,81,4.2,5,Saturday,2023,September
1681,2024-06-14,Store B,Ottawa,Home,2922.36,73,3.7,20,Friday,2024,June
1682,2025-01-11,Store A,Toronto,Books,2166.32,88,3.2,0,Saturday,2025,January
1683,2025-04-03,Store B,Ottawa,Books,1340.74,79,4.7,5,Thursday,2025,April
1684,2025-04-08,Store H,Windsor,Clothing,1999.1,35,3.3,5,Tuesday,2025,April
1685,2024-06-03,Store A,Toronto,Books,2181.02,112,3.5,25,Monday,2024,June
1686,2025-05-03,Store D,London,Sports,1542.13,78,4,20,Saturday,2025,May
1687,2023-05-29,Store H,Windsor,Clothing,1892.96,73,4.8,10,Monday,2023,May
1688,2023-10-17,Store H,Windsor,Food,1085.04,97,3.7,0,Tuesday,2023,October
1689,2025-04-12,Store D,London,Home,1811.08,114,,5,Saturday,2025,April
1690,2025-12-10,Store A,Toronto,Books,2590.05,81,3.9,5,Wednesday,2025,December
1691,2023-07-18,Store E,Kingston,Food,,40,4.6,15,Tuesday,2023,July
1692,2023-12-02,Store H,Windsor,Sports,1443.27,68,4.7,10,Saturday,2023,December
1693,2025-03-01,Store F,Mississauga,Home,1714.94,111,3.9,0,Saturday,2025,March
1694,2024-08-31,Store C,Hamilton,Electronics,1734.2,113,3.8,10,Saturday,2024,August
1695,2023-10-18,Store D,London,Electronics,1964.63,69,4.3,0,Wednesday,2023,October
1696,2023-11-11,Store F,Mississauga,Home,2143.5,168,4.5,5,Saturday,2023,November
1697,2025-07-24,Store A,Toronto,Electronics,2504.68,45,3.8,5,Thursday,2025,July
1698,2025-05-14,Store B,Ottawa,Books,1360.28,67,4.7,10,Wednesday,2025,May
1699,2023-04-16,Store E,Kingston,Electronics,1276.2,97,4,10,Sunday,2023,April
1700,2024-12-25,Store G,Waterloo,Clothing,430.58,48,4.1,20,Wednesday,2024,December
1701,2023-05-23,Store E,Kingston,Clothing,743.43,59,4.6,10,Tuesday,2023,May
1702,2023-08-31,Store A,Toronto,,1683.82,93,3.6,5,Thursday,2023,August
1703,2025-10-14,Store G,Waterloo,Clothing,896.36,73,4.7,5,Tuesday,2025,October
1704,2024-07-11,Store G,Waterloo,Electronics,1727.47,97,4.2,20,Thursday,2024,July
1705,2023-06-29,Store A,Toronto,Clothing,2413.76,144,4,25,Thursday,2023,June
1706,2023-03-01,Store E,Kingston,Clothing,1309.16,77,3.3,5,Wednesday,2023,March
1707,2025-10-18,Store D,London,Books,1698.52,78,4,15,Saturday,2025,October
1708,2024-05-18,Store C,Hamilton,Electronics,1578.41,120,4.6,0,Saturday,2024,May
1709,2024-12-09,Store C,Hamilton,Home,1203.53,112,5,5,Monday,2024,December
1710,2024-11-05,Store F,Mississauga,Food,3079.15,152,4.7,25,Tuesday,2024,November
1711,2023-02-12,Store B,Ottawa,Clothing,959.96,129,4.2,0,Sunday,2023,February
1712,2023-01-02,Store C,Hamilton,Electronics,1971.68,80,4.4,15,Monday,2023,January
1713,2025-07-08,Store A,Toronto,Electronics,1930.08,112,4.7,5,Tuesday,2025,July
1714,2023-04-25,Store G,Waterloo,Home,1404.54,55,3.7,0,Tuesday,2023,April
1715,2023-02-28,Store H,Windsor,Food,1518.09,80,3.9,15,Tuesday,2023,February
1716,2023-12-23,Store D,London,Clothing,2000.96,,3.7,10,Saturday,2023,December
1717,2025-02-20,Store A,Toronto,Electronics,1534.42,64,4.4,5,Thursday,2025,February
1718,2023-06-21,Store E,Kingston,,1414.63,97,4.1,15,Wednesday,2023,June
1719,2024-04-28,Store F,Mississauga,Sports,1761.07,74,4.2,15,Sunday,2024,April
1720,2025-02-14,Store H,Windsor,Sports,1339.13,75,4.5,0,Friday,2025,February
1721,2023-11-29,Store C,Hamilton,Electronics,1643.64,82,4.4,15,Wednesday,2023,November
1722,2025-02-20,Store A,Toronto,Food,2244.23,129,4.4,20,Thursday,2025,February
1723,2025-10-04,Store F,Mississauga,Sports,2408.86,101,,5,Saturday,2025,October
1724,2024-03-29,Store B,Ottawa,Sports,1356.87,66,3.4,5,Friday,2024,March
1725,2023-07-29,Store G,Waterloo,Sports,2049.71,100,,0,Saturday,2023,July
1726,2025-11-07,Store D,London,Books,2489.1,124,3.9,10,Friday,2025,November
1727,2025-09-20,Store C,Hamilton,Clothing,1253.04,54,4.6,0,Saturday,2025,September
1728,2023-05-28,Store A,Toronto,Electronics,1885.78,111,4.4,5,Sunday,2023,May
1729,2023-03-08,Store B,Ottawa,Clothing,1257.54,125,4.2,5,Wednesday,2023,March
1730,2024-05-21,Store F,Mississauga,Sports,,97,3.3,0,Tuesday,2024,May
1731,2023-07-22,Store C,Hamilton,Books,1629.29,109,4.2,15,Saturday,2023,July
1732,2024-11-28,Store C,Hamilton,Electronics,1263.8,54,3.5,0,Thursday,2024,November
1733,2023-01-16,Store C,Hamilton,Books,1486.72,114,4.5,5,Monday,2023,January
1734,2024-09-15,Store B,Ottawa,Clothing,1522.75,106,4.3,20,Sunday,2024,September
1735,2023-05-28,Store E,Kingston,Sports,1693.7,78,4.1,0,Sunday,2023,May
1736,2023-01-04,Store G,Waterloo,Electronics,2361.93,56,4,10,Wednesday,2023,January
